
code_province,osm_id,osm_type,category_key,category_value,lat,lon,reason
MA-02-411,323067465,way,leisure,park,34.6880862,-1.9121067,hors_polygone_commune_connu
MA-02-411,323067673,way,amenity,school,34.6868752,-1.9110378,hors_polygone_commune_connu
MA-02-411,323165335,way,amenity,place_of_worship,34.6787578,-1.8870882,hors_polygone_commune_connu
MA-02-411,323165400,way,leisure,swimming_pool,34.6745645,-1.9087203,hors_polygone_commune_connu
MA-02-411,323165406,way,amenity,school,34.6785299,-1.8863036,hors_polygone_commune_connu
MA-02-411,323165500,way,amenity,hospital,34.6800227,-1.8906515,hors_polygone_commune_connu
MA-02-411,323166892,way,tourism,attraction,34.6772405,-1.9119846,hors_polygone_commune_connu
MA-02-411,323561153,way,amenity,college,34.6843699,-1.8914964,hors_polygone_commune_connu
MA-02-411,323561422,way,amenity,school,34.6763833,-1.8853985,hors_polygone_commune_connu
MA-02-411,323563418,way,amenity,place_of_worship,34.6828414,-1.8867463,hors_polygone_commune_connu
MA-02-411,323650405,way,amenity,police,34.6819074,-1.9192655,hors_polygone_commune_connu
MA-02-411,323650599,way,tourism,hotel,34.6811875,-1.9190132,hors_polygone_commune_connu
MA-02-411,323711462,way,amenity,school,34.6898019,-1.8748225,hors_polygone_commune_connu
MA-02-411,323815949,way,amenity,place_of_worship,34.6816186,-1.8907856,hors_polygone_commune_connu
MA-02-411,323821116,way,amenity,cafe,34.6839507,-1.8804847,hors_polygone_commune_connu
MA-02-411,323878549,way,amenity,place_of_worship,34.6868531,-1.8747993,hors_polygone_commune_connu
MA-02-411,323911350,way,amenity,place_of_worship,34.6897229,-1.8815806,hors_polygone_commune_connu
MA-02-411,323979271,way,amenity,place_of_worship,34.6854879,-1.901295,hors_polygone_commune_connu
MA-02-411,324041017,way,leisure,pitch,34.6858274,-1.8792223,hors_polygone_commune_connu
MA-02-411,324107159,way,amenity,place_of_worship,34.672527,-1.8960316,hors_polygone_commune_connu
MA-02-411,324107225,way,amenity,place_of_worship,34.6729403,-1.8983615,hors_polygone_commune_connu
MA-02-411,324107467,way,amenity,place_of_worship,34.6780377,-1.8933228,hors_polygone_commune_connu
MA-02-411,324107614,way,craft,caterer,34.6785735,-1.8959194,hors_polygone_commune_connu
MA-02-411,324111821,way,amenity,place_of_worship,34.6759597,-1.8977473,hors_polygone_commune_connu
MA-02-411,324111830,way,shop,bakery,34.6755849,-1.8973126,hors_polygone_commune_connu
MA-02-411,324115126,way,leisure,sauna,34.6762697,-1.9000135,hors_polygone_commune_connu
MA-02-411,324115200,way,amenity,place_of_worship,34.6756224,-1.9007002,hors_polygone_commune_connu
MA-02-411,324256656,way,tourism,hotel,34.6823507,-1.9110122,hors_polygone_commune_connu
MA-02-411,324330893,way,leisure,swimming_pool,34.6715832,-1.9036951,hors_polygone_commune_connu
MA-02-411,324330943,way,leisure,pitch,34.6713362,-1.902747,hors_polygone_commune_connu
MA-02-411,324335403,way,amenity,place_of_worship,34.6708928,-1.8975099,hors_polygone_commune_connu
MA-02-411,324827304,way,amenity,place_of_worship,34.6655504,-1.912491,hors_polygone_commune_connu
MA-02-411,324827420,way,amenity,place_of_worship,34.6641993,-1.8989432,hors_polygone_commune_connu
MA-02-411,325087376,way,amenity,bank,34.6645902,-1.9077411,hors_polygone_commune_connu
MA-02-411,326010269,way,amenity,school,34.6768428,-1.8950139,hors_polygone_commune_connu
MA-02-411,326281288,way,amenity,place_of_worship,34.678173,-1.868057,hors_polygone_commune_connu
MA-02-411,326286678,way,historic,tomb,34.6650138,-1.8637893,hors_polygone_commune_connu
MA-02-411,326286701,way,tourism,attraction,34.6659467,-1.8632228,hors_polygone_commune_connu
MA-02-411,326286848,way,historic,tomb,34.6651385,-1.8642795,hors_polygone_commune_connu
MA-02-411,326451314,way,amenity,parking,34.6530951,-1.9009909,hors_polygone_commune_connu
MA-02-411,326451334,way,amenity,restaurant,34.6513962,-1.9069991,hors_polygone_commune_connu
MA-02-411,326451348,way,amenity,restaurant,34.651319,-1.9072418,hors_polygone_commune_connu
MA-02-411,326451422,way,amenity,restaurant,34.6514823,-1.9067577,hors_polygone_commune_connu
MA-02-411,326451531,way,amenity,parking,34.653692,-1.9004102,hors_polygone_commune_connu
MA-02-411,326451546,way,amenity,place_of_worship,34.6559356,-1.8982718,hors_polygone_commune_connu
MA-02-411,326451555,way,amenity,library,34.651244,-1.9086151,hors_polygone_commune_connu
MA-02-411,326554023,way,amenity,university,34.6485961,-1.8947254,hors_polygone_commune_connu
MA-02-411,326554025,way,amenity,university,34.652931,-1.9024865,hors_polygone_commune_connu
MA-02-411,327395665,way,amenity,school,34.6882351,-1.9418295,hors_polygone_commune_connu
MA-02-411,327397349,way,amenity,school,34.6865064,-1.9383882,hors_polygone_commune_connu
MA-02-411,327397350,way,amenity,school,34.6858087,-1.938474,hors_polygone_commune_connu
MA-02-411,328390338,way,leisure,park,34.6792297,-1.9193061,hors_polygone_commune_connu
MA-02-411,328390340,way,amenity,place_of_worship,34.6796269,-1.9190951,hors_polygone_commune_connu
MA-02-411,328448610,way,amenity,school,34.6761467,-1.9214624,hors_polygone_commune_connu
MA-02-411,329006399,way,amenity,school,34.6682546,-1.881749,hors_polygone_commune_connu
MA-02-411,329020092,way,amenity,school,34.6674514,-1.8909473,hors_polygone_commune_connu
MA-02-411,329382519,way,amenity,place_of_worship,34.6762093,-1.8711413,hors_polygone_commune_connu
MA-02-411,331162468,way,leisure,swimming_pool,34.6799005,-1.916433,hors_polygone_commune_connu
MA-02-411,331214561,way,amenity,parking,34.6751649,-1.9275436,hors_polygone_commune_connu
MA-02-411,331215025,way,amenity,parking,34.674405,-1.928941,hors_polygone_commune_connu
MA-02-411,332410476,way,leisure,park,34.6817523,-1.8894453,hors_polygone_commune_connu
MA-02-411,332986719,way,amenity,place_of_worship,34.6659857,-1.8860999,hors_polygone_commune_connu
MA-02-411,332986736,way,amenity,place_of_worship,34.6685112,-1.8836112,hors_polygone_commune_connu
MA-02-411,332986739,way,amenity,cafe,34.6651486,-1.8889832,hors_polygone_commune_connu
MA-02-411,332986975,way,amenity,cafe,34.6651302,-1.8890909,hors_polygone_commune_connu
MA-02-411,332986988,way,amenity,cafe,34.665166,-1.8888548,hors_polygone_commune_connu
MA-02-411,333413099,way,amenity,school,34.6596633,-1.8971058,hors_polygone_commune_connu
MA-02-411,333413103,way,amenity,school,34.6595849,-1.8974746,hors_polygone_commune_connu
MA-02-411,333418280,way,amenity,parking,34.6569761,-1.8975727,hors_polygone_commune_connu
MA-02-411,353900035,way,amenity,parking,34.6851283,-1.9204245,hors_polygone_commune_connu
MA-02-411,354077000,way,amenity,parking,34.6838694,-1.9145806,hors_polygone_commune_connu
MA-02-411,354090768,way,amenity,marketplace,34.6757512,-1.9320033,hors_polygone_commune_connu
MA-02-411,354090769,way,amenity,taxi,34.6752326,-1.9308308,hors_polygone_commune_connu
MA-02-411,354090770,way,amenity,fuel,34.6749284,-1.9311514,hors_polygone_commune_connu
MA-02-411,354090776,way,amenity,social_facility,34.6747652,-1.9328466,hors_polygone_commune_connu
MA-02-411,354318961,way,leisure,park,34.6830122,-1.8879187,hors_polygone_commune_connu
MA-02-411,354319396,way,leisure,park,34.6823395,-1.887441,hors_polygone_commune_connu
MA-02-411,354319397,way,leisure,park,34.6821875,-1.8873592,hors_polygone_commune_connu
MA-02-411,354325080,way,amenity,place_of_worship,34.6681905,-1.8981112,hors_polygone_commune_connu
MA-02-411,354325791,way,amenity,clinic,34.6547678,-1.9144344,hors_polygone_commune_connu
MA-02-411,356023462,way,amenity,school,34.6579155,-1.9277423,hors_polygone_commune_connu
MA-02-411,356032877,way,office,educational_institution,34.6609213,-1.9125135,hors_polygone_commune_connu
MA-02-411,356319729,way,amenity,place_of_worship,34.6851609,-1.8846581,hors_polygone_commune_connu
MA-02-411,356919793,way,amenity,marketplace,34.6808876,-1.9046821,hors_polygone_commune_connu
MA-02-411,356919795,way,amenity,clinic,34.6804307,-1.9053506,hors_polygone_commune_connu
MA-02-411,356923397,way,amenity,clinic,34.6794094,-1.8966624,hors_polygone_commune_connu
MA-02-411,356924544,way,amenity,marketplace,34.6799093,-1.8997394,hors_polygone_commune_connu
MA-02-411,357170610,way,amenity,place_of_worship,34.6628249,-1.8795992,hors_polygone_commune_connu
MA-02-411,357173732,way,leisure,park,34.6683331,-1.8882403,hors_polygone_commune_connu
MA-02-411,357175725,way,amenity,place_of_worship,34.6684585,-1.8887964,hors_polygone_commune_connu
MA-02-411,357180039,way,amenity,school,34.6681619,-1.8887636,hors_polygone_commune_connu
MA-02-411,357184942,way,amenity,school,34.6652604,-1.8946089,hors_polygone_commune_connu
MA-02-411,357500230,way,leisure,park,34.6541827,-1.8950297,hors_polygone_commune_connu
MA-02-411,357500555,way,amenity,place_of_worship,34.6485802,-1.8923768,hors_polygone_commune_connu
MA-02-411,357503007,way,amenity,school,34.6560632,-1.8936444,hors_polygone_commune_connu
MA-02-411,357812278,way,amenity,school,34.6797783,-1.8850572,hors_polygone_commune_connu
MA-02-411,357813272,way,amenity,school,34.6795412,-1.8865277,hors_polygone_commune_connu
MA-02-411,357813667,way,amenity,police,34.6803938,-1.8879341,hors_polygone_commune_connu
MA-02-411,357813738,way,leisure,park,34.681041,-1.8864853,hors_polygone_commune_connu
MA-02-411,357815890,way,amenity,clinic,34.6806339,-1.8835829,hors_polygone_commune_connu
MA-02-411,358649870,way,amenity,place_of_worship,34.6582386,-1.9295837,hors_polygone_commune_connu
MA-02-411,358902851,way,amenity,school,34.6796365,-1.8956188,hors_polygone_commune_connu
MA-02-411,358902852,way,amenity,school,34.6807626,-1.8901904,hors_polygone_commune_connu
MA-02-411,358902999,way,leisure,pitch,34.6805347,-1.890792,hors_polygone_commune_connu
MA-02-411,358916274,way,leisure,park,34.6812528,-1.8799708,hors_polygone_commune_connu
MA-02-411,359166187,way,amenity,place_of_worship,34.667041,-1.8768097,hors_polygone_commune_connu
MA-02-411,359831292,way,amenity,place_of_worship,34.6697068,-1.9193383,hors_polygone_commune_connu
MA-02-411,360135348,way,amenity,school,34.6870813,-1.9416484,hors_polygone_commune_connu
MA-02-411,360313923,way,amenity,marketplace,34.6702382,-1.8635795,hors_polygone_commune_connu
MA-02-411,361599560,way,office,advertising_agency,34.668444,-1.9174374,hors_polygone_commune_connu
MA-02-411,362093294,way,office,government,34.6545877,-1.923544,hors_polygone_commune_connu
MA-02-411,362540710,way,amenity,parking,34.6768893,-1.9157163,hors_polygone_commune_connu
MA-02-411,362540711,way,amenity,parking,34.6764369,-1.9151826,hors_polygone_commune_connu
MA-02-411,362542113,way,amenity,parking,34.6769063,-1.9164693,hors_polygone_commune_connu
MA-02-411,363595363,way,leisure,sports_centre,34.6906763,-1.9308875,hors_polygone_commune_connu
MA-02-411,364260199,way,shop,clothes;shoes;electronics,34.6790782,-1.9071356,hors_polygone_commune_connu
MA-02-411,364391542,way,amenity,school,34.6935426,-1.9461009,hors_polygone_commune_connu
MA-02-411,366931286,way,amenity,school,34.6880277,-1.9064705,hors_polygone_commune_connu
MA-02-411,369626761,way,amenity,social_facility,34.667272,-1.9371743,hors_polygone_commune_connu
MA-02-411,372029060,way,amenity,place_of_worship,34.655017,-1.8873101,hors_polygone_commune_connu
MA-02-411,379475339,way,leisure,sauna,34.6660611,-1.8812209,hors_polygone_commune_connu
MA-02-411,379475519,way,leisure,sports_centre,34.6659536,-1.8812013,hors_polygone_commune_connu
MA-02-411,379476759,way,amenity,place_of_worship,34.6778983,-1.8771942,hors_polygone_commune_connu
MA-02-411,379476976,way,amenity,police,34.6793104,-1.8755778,hors_polygone_commune_connu
MA-02-411,436638071,way,leisure,sports_centre,34.6847227,-1.8923572,hors_polygone_commune_connu
MA-02-411,436774058,way,amenity,parking,34.6818684,-1.9084944,hors_polygone_commune_connu
MA-02-411,437720808,way,leisure,park,34.6597378,-1.9068472,hors_polygone_commune_connu
MA-02-411,437720809,way,amenity,fuel,34.6604049,-1.9064234,hors_polygone_commune_connu
MA-02-411,437720810,way,amenity,parking,34.6597327,-1.9063974,hors_polygone_commune_connu
MA-02-411,443640066,way,amenity,school,34.6546305,-1.8681887,hors_polygone_commune_connu
MA-02-411,443642730,way,amenity,place_of_worship,34.6578042,-1.9173632,hors_polygone_commune_connu
MA-02-411,443648663,way,office,government,34.6799944,-1.9424231,hors_polygone_commune_connu
MA-02-411,443838830,way,leisure,park,34.677578,-1.9349882,hors_polygone_commune_connu
MA-02-411,443839158,way,leisure,pitch,34.6780013,-1.9358503,hors_polygone_commune_connu
MA-02-411,443853812,way,amenity,place_of_worship,34.6584838,-1.8922711,hors_polygone_commune_connu
MA-02-411,445421863,way,amenity,police,34.6643373,-1.91163,hors_polygone_commune_connu
MA-02-411,445793206,way,leisure,park,34.6643775,-1.8727449,hors_polygone_commune_connu
MA-02-411,445860990,way,shop,supermarket,34.6547738,-1.9076217,hors_polygone_commune_connu
MA-02-411,446103680,way,shop,mall,34.6812722,-1.903472,hors_polygone_commune_connu
MA-02-411,446104032,way,amenity,parking,34.6816703,-1.9032427,hors_polygone_commune_connu
MA-02-411,446758820,way,amenity,place_of_worship,34.6732407,-1.8839156,hors_polygone_commune_connu
MA-02-411,446764909,way,amenity,parking,34.6773296,-1.9179488,hors_polygone_commune_connu
MA-02-411,446847710,way,amenity,parking,34.6814569,-1.9369014,hors_polygone_commune_connu
MA-02-411,446923103,way,leisure,sports_centre,34.6627908,-1.9351804,hors_polygone_commune_connu
MA-02-411,446923104,way,leisure,pitch,34.6621377,-1.9350081,hors_polygone_commune_connu
MA-02-411,446962545,way,amenity,school,34.6899931,-1.8700987,hors_polygone_commune_connu
MA-02-411,447364112,way,leisure,park,34.6636705,-1.9339966,hors_polygone_commune_connu
MA-02-411,447364113,way,leisure,park,34.6640743,-1.9332242,hors_polygone_commune_connu
MA-02-411,447364114,way,leisure,park,34.6629933,-1.9329371,hors_polygone_commune_connu
MA-02-411,447364115,way,leisure,park,34.6621991,-1.9329893,hors_polygone_commune_connu
MA-02-411,447364116,way,leisure,park,34.6623248,-1.9320118,hors_polygone_commune_connu
MA-02-411,452280811,way,amenity,place_of_worship,34.6766825,-1.9429087,hors_polygone_commune_connu
MA-02-411,453031798,way,amenity,school,34.6564442,-1.9047949,hors_polygone_commune_connu
MA-02-411,453683160,way,amenity,place_of_worship,34.6603413,-1.8771493,hors_polygone_commune_connu
MA-02-411,454280452,way,amenity,parking,34.6881309,-1.9213625,hors_polygone_commune_connu
MA-02-411,455234382,way,leisure,park,34.6653987,-1.9182884,hors_polygone_commune_connu
MA-02-411,455234383,way,leisure,park,34.6656292,-1.9178823,hors_polygone_commune_connu
MA-02-411,455234956,way,leisure,park,34.6646963,-1.9184619,hors_polygone_commune_connu
MA-02-411,455238311,way,leisure,park,34.662255,-1.9152719,hors_polygone_commune_connu
MA-02-411,465342137,way,amenity,marketplace,34.6832888,-1.9043372,hors_polygone_commune_connu
MA-02-411,495494363,way,amenity,parking,34.6879565,-1.8707079,hors_polygone_commune_connu
MA-02-411,524304100,way,office,government,34.6774189,-1.9305428,hors_polygone_commune_connu
MA-02-411,535289599,way,amenity,bank,34.6779092,-1.9245452,hors_polygone_commune_connu
MA-02-411,552607848,way,leisure,park,34.6829311,-1.9152027,hors_polygone_commune_connu
MA-02-411,552607851,way,leisure,park,34.6749738,-1.8974044,hors_polygone_commune_connu
MA-02-411,552615343,way,shop,greengrocer,34.6746261,-1.8959072,hors_polygone_commune_connu
MA-02-411,552615757,way,leisure,park,34.6745955,-1.8956791,hors_polygone_commune_connu
MA-02-411,594404580,way,amenity,place_of_worship,34.6514359,-1.9403619,hors_polygone_commune_connu
MA-02-411,596729444,way,amenity,place_of_worship,34.6532194,-1.9365398,hors_polygone_commune_connu
MA-02-411,596955489,way,leisure,park,34.6629319,-1.928151,hors_polygone_commune_connu
MA-02-411,597025160,way,leisure,playground,34.6672088,-1.9258087,hors_polygone_commune_connu
MA-02-411,597407427,way,amenity,fuel,34.6765953,-1.9219776,hors_polygone_commune_connu
MA-02-411,598088380,way,amenity,place_of_worship,34.6660894,-1.9297399,hors_polygone_commune_connu
MA-02-411,598163452,way,amenity,fuel,34.6606612,-1.9065967,hors_polygone_commune_connu
MA-02-411,598343469,way,amenity,school,34.6648771,-1.9320231,hors_polygone_commune_connu
MA-02-411,599001033,way,amenity,place_of_worship,34.6533934,-1.892957,hors_polygone_commune_connu
MA-02-411,599927150,way,leisure,park,34.6584813,-1.9454545,hors_polygone_commune_connu
MA-02-411,601786381,way,amenity,place_of_worship,34.6749551,-1.886591,hors_polygone_commune_connu
MA-02-411,601786389,way,amenity,place_of_worship,34.6716132,-1.8897046,hors_polygone_commune_connu
MA-02-411,601786408,way,amenity,place_of_worship,34.6638266,-1.8827803,hors_polygone_commune_connu
MA-02-411,601812562,way,amenity,place_of_worship,34.6698081,-1.8710052,hors_polygone_commune_connu
MA-02-411,602697680,way,amenity,place_of_worship,34.6744572,-1.8579514,hors_polygone_commune_connu
MA-02-411,602742708,way,amenity,bank,34.6899253,-1.9170562,hors_polygone_commune_connu
MA-02-411,603026357,way,amenity,place_of_worship,34.6845275,-1.8697526,hors_polygone_commune_connu
MA-02-411,603055708,way,amenity,place_of_worship,34.6812966,-1.8644254,hors_polygone_commune_connu
MA-02-411,603055709,way,amenity,place_of_worship,34.6855997,-1.8698095,hors_polygone_commune_connu
MA-02-411,603083957,way,amenity,place_of_worship,34.6535656,-1.8670699,hors_polygone_commune_connu
MA-02-411,603089475,way,amenity,place_of_worship,34.6651618,-1.8726676,hors_polygone_commune_connu
MA-02-411,603119004,way,amenity,fuel,34.6548681,-1.9127881,hors_polygone_commune_connu
MA-02-411,603119182,way,amenity,place_of_worship,34.6652046,-1.8690505,hors_polygone_commune_connu
MA-02-411,603122250,way,amenity,fuel,34.6549714,-1.9082208,hors_polygone_commune_connu
MA-02-411,603145826,way,amenity,fuel,34.6661687,-1.8970312,hors_polygone_commune_connu
MA-02-411,603147294,way,amenity,fuel,34.668595,-1.8979726,hors_polygone_commune_connu
MA-02-411,603153871,way,amenity,bank,34.6635487,-1.9451026,hors_polygone_commune_connu
MA-02-411,611751603,way,tourism,museum,34.6780654,-1.9153733,hors_polygone_commune_connu
MA-02-411,611958760,way,historic,tower,34.6798327,-1.9101446,hors_polygone_commune_connu
MA-02-411,611958761,way,historic,tower,34.6799341,-1.910197,hors_polygone_commune_connu
MA-02-411,611958763,way,historic,tower,34.6772567,-1.9159167,hors_polygone_commune_connu
MA-02-411,611958764,way,historic,tower,34.6773628,-1.915972,hors_polygone_commune_connu
MA-02-411,611958765,way,tourism,museum,34.6774517,-1.9144405,hors_polygone_commune_connu
MA-02-411,611958766,way,historic,citywalls,34.6799796,-1.9136852,hors_polygone_commune_connu
MA-02-411,611975348,way,tourism,attraction,34.6802626,-1.913717,hors_polygone_commune_connu
MA-02-411,611975354,way,amenity,place_of_worship,34.6823191,-1.9155345,hors_polygone_commune_connu
MA-02-411,611975357,way,tourism,attraction,34.6795497,-1.912525,hors_polygone_commune_connu
MA-02-411,612032233,way,amenity,marketplace,34.6797422,-1.9104698,hors_polygone_commune_connu
MA-02-411,626391973,way,leisure,pitch,34.6596107,-1.9345146,hors_polygone_commune_connu
MA-02-411,654887905,way,amenity,school,34.6663552,-1.8676804,hors_polygone_commune_connu
MA-02-411,771100911,way,amenity,public_bath,34.6880159,-1.9228587,hors_polygone_commune_connu
MA-02-411,813503955,way,healthcare,laboratory,34.6856417,-1.9197054,hors_polygone_commune_connu
MA-02-411,1173807099,way,amenity,parking,34.6622565,-1.8755008,hors_polygone_commune_connu
MA-02-411,1173807100,way,leisure,pitch,34.6628372,-1.8748143,hors_polygone_commune_connu
MA-02-411,1173807101,way,leisure,pitch,34.6627327,-1.8753036,hors_polygone_commune_connu
MA-02-411,1190023192,way,amenity,parking,34.6763054,-1.9306078,hors_polygone_commune_connu
MA-02-411,1258183371,way,amenity,hospital,34.6567405,-1.9131286,hors_polygone_commune_connu
MA-02-411,1281328870,way,leisure,pitch,34.659179,-1.885747,hors_polygone_commune_connu
MA-02-411,1281328872,way,leisure,park,34.6581497,-1.88535,hors_polygone_commune_connu
MA-02-411,1281328873,way,leisure,park,34.6567574,-1.8848752,hors_polygone_commune_connu
MA-02-411,1281328874,way,amenity,school,34.6590153,-1.8879088,hors_polygone_commune_connu
MA-02-411,1281328875,way,amenity,place_of_worship,34.6618769,-1.8885901,hors_polygone_commune_connu
MA-02-411,1281328876,way,amenity,school,34.6605388,-1.8890703,hors_polygone_commune_connu
MA-02-411,1281328878,way,leisure,park,34.6595923,-1.8911597,hors_polygone_commune_connu
MA-02-411,1281328879,way,leisure,park,34.6600766,-1.8902852,hors_polygone_commune_connu
MA-02-411,1281329587,way,leisure,pitch,34.649005,-1.9090875,hors_polygone_commune_connu
MA-02-411,1281342643,way,amenity,parking,34.6558294,-1.9089326,hors_polygone_commune_connu
MA-02-411,1281342644,way,leisure,garden,34.6547792,-1.9097118,hors_polygone_commune_connu
MA-02-411,1281342645,way,leisure,garden,34.6547638,-1.9103408,hors_polygone_commune_connu
MA-02-411,1281342646,way,amenity,school,34.6547792,-1.9109657,hors_polygone_commune_connu
MA-02-411,1281342648,way,amenity,parking,34.6644557,-1.9123363,hors_polygone_commune_connu
MA-02-411,1281342649,way,amenity,courthouse,34.6599926,-1.9110587,hors_polygone_commune_connu
MA-02-411,1281342650,way,leisure,park,34.6634123,-1.9023156,hors_polygone_commune_connu
MA-02-411,1281342651,way,leisure,pitch,34.6595955,-1.8995985,hors_polygone_commune_connu
MA-02-411,1281342652,way,amenity,parking,34.6640642,-1.9131745,hors_polygone_commune_connu
MA-02-411,1353129870,way,historic,tomb,34.6886183,-1.9134203,hors_polygone_commune_connu
MA-02-411,1353129871,way,historic,tomb,34.6890028,-1.9131601,hors_polygone_commune_connu
MA-02-411,1353400578,way,historic,tomb,34.6880321,-1.914696,hors_polygone_commune_connu
MA-02-411,1353400579,way,historic,tomb,34.6880332,-1.9144371,hors_polygone_commune_connu
MA-02-411,4444617,relation,amenity,social_facility,34.661455,-1.8736477,hors_polygone_commune_connu
MA-02-411,4486982,relation,amenity,place_of_worship,34.6708525,-1.9084655,hors_polygone_commune_connu
MA-02-411,5325800,relation,amenity,place_of_worship,34.6788393,-1.8969625,hors_polygone_commune_connu
MA-02-411,6695312,relation,amenity,clinic,34.6751902,-1.9228395,hors_polygone_commune_connu
MA-02-411,8486669,relation,leisure,park,34.6800166,-1.9167582,hors_polygone_commune_connu
MA-03-061,543966403,node,amenity,fuel,33.8891872,-5.5819899,hors_polygone_commune_connu
MA-03-061,544024776,node,shop,supermarket,33.8544972,-5.5809736,hors_polygone_commune_connu
MA-03-061,544024783,node,amenity,parking,33.8551039,-5.5819802,hors_polygone_commune_connu
MA-03-061,551531071,node,amenity,cafe,34.0714166,-5.5528482,hors_polygone_commune_connu
MA-03-061,989287378,node,amenity,fuel,33.855549,-5.5797208,hors_polygone_commune_connu
MA-03-061,1020287950,node,amenity,fuel,33.8292217,-5.5155391,hors_polygone_commune_connu
MA-03-061,1709952498,node,tourism,guest_house,34.0766573,-5.5453103,hors_polygone_commune_connu
MA-03-061,2039843942,node,amenity,car_wash,33.8556664,-5.5799827,hors_polygone_commune_connu
MA-03-061,2039854157,node,amenity,taxi,33.8557465,-5.5806908,hors_polygone_commune_connu
MA-03-061,2234958330,node,historic,archaeological_site,34.073944,-5.5554344,hors_polygone_commune_connu
MA-03-061,2234958349,node,historic,archaeological_site,34.072656,-5.5545416,hors_polygone_commune_connu
MA-03-061,2234966565,node,amenity,fast_food,34.0708601,-5.5523391,hors_polygone_commune_connu
MA-03-061,2312523075,node,historic,archaeological_site,34.0723079,-5.5547378,hors_polygone_commune_connu
MA-03-061,2312523109,node,historic,archaeological_site,34.071823,-5.5549583,hors_polygone_commune_connu
MA-03-061,2312523136,node,historic,archaeological_site,34.0718717,-5.5544382,hors_polygone_commune_connu
MA-03-061,2312523137,node,historic,archaeological_site,34.0734694,-5.5554758,hors_polygone_commune_connu
MA-03-061,2312523139,node,historic,archaeological_site,34.0746166,-5.5552713,hors_polygone_commune_connu
MA-03-061,2312523140,node,historic,archaeological_site,34.0748792,-5.5545008,hors_polygone_commune_connu
MA-03-061,2434431050,node,amenity,parking,33.8604757,-5.5497533,hors_polygone_commune_connu
MA-03-061,2434524280,node,amenity,taxi,33.8577895,-5.5467868,hors_polygone_commune_connu
MA-03-061,2434547003,node,amenity,cafe,33.8598387,-5.5491096,hors_polygone_commune_connu
MA-03-061,2434573400,node,amenity,place_of_worship,33.8624312,-5.551824,hors_polygone_commune_connu
MA-03-061,2434573957,node,amenity,place_of_worship,33.8577851,-5.5465829,hors_polygone_commune_connu
MA-03-061,2907752016,node,amenity,post_office,33.754,-5.486,hors_polygone_commune_connu
MA-03-061,2907753797,node,amenity,post_office,33.867,-5.578,hors_polygone_commune_connu
MA-03-061,2907753798,node,amenity,post_office,33.8972702,-5.5805434,hors_polygone_commune_connu
MA-03-061,2907757205,node,amenity,post_office,33.9770711,-5.2490448,hors_polygone_commune_connu
MA-03-061,2907762507,node,amenity,post_office,33.8851929,-5.5792294,hors_polygone_commune_connu
MA-03-061,2907762508,node,amenity,post_office,33.862775,-5.5447499,hors_polygone_commune_connu
MA-03-061,2907762512,node,amenity,post_office,33.8689505,-5.5470627,hors_polygone_commune_connu
MA-03-061,3057892449,node,amenity,place_of_worship,33.8587224,-5.5436375,hors_polygone_commune_connu
MA-03-061,3124687001,node,amenity,fuel,33.8889424,-5.582923,hors_polygone_commune_connu
MA-03-061,3124687004,node,amenity,university,33.8884133,-5.597525,hors_polygone_commune_connu
MA-03-061,3125470606,node,amenity,fuel,33.865037,-5.5415083,hors_polygone_commune_connu
MA-03-061,3125481219,node,shop,car_repair,33.8595164,-5.5362315,hors_polygone_commune_connu
MA-03-061,3125553755,node,amenity,fuel,33.8883144,-5.5846497,hors_polygone_commune_connu
MA-03-061,3127496914,node,amenity,college,33.8619773,-5.5481388,hors_polygone_commune_connu
MA-03-061,3128256628,node,leisure,playground,33.8676122,-5.5387723,hors_polygone_commune_connu
MA-03-061,3128262204,node,amenity,cafe,33.8675291,-5.5391527,hors_polygone_commune_connu
MA-03-061,3128268705,node,amenity,bank,33.86136,-5.5315488,hors_polygone_commune_connu
MA-03-061,3128269410,node,amenity,bank,33.8620572,-5.5323032,hors_polygone_commune_connu
MA-03-061,3128278890,node,shop,car_repair,33.8590635,-5.5404732,hors_polygone_commune_connu
MA-03-061,3128278891,node,amenity,place_of_worship,33.860565,-5.5316272,hors_polygone_commune_connu
MA-03-061,3128283404,node,amenity,bank,33.8584535,-5.5779007,hors_polygone_commune_connu
MA-03-061,3128294357,node,amenity,parking,33.8629214,-5.5762217,hors_polygone_commune_connu
MA-03-061,3140465490,node,amenity,cafe,33.8631844,-5.576434,hors_polygone_commune_connu
MA-03-061,3140472181,node,amenity,cafe,33.8630594,-5.5769492,hors_polygone_commune_connu
MA-03-061,3140472749,node,amenity,cafe,33.8657303,-5.5762943,hors_polygone_commune_connu
MA-03-061,3142055038,node,amenity,pharmacy,33.8861691,-5.5785565,hors_polygone_commune_connu
MA-03-061,3213324546,node,amenity,pharmacy,33.8966302,-5.58734,hors_polygone_commune_connu
MA-03-061,3215158431,node,shop,bakery,33.8955661,-5.5863665,hors_polygone_commune_connu
MA-03-061,3215158432,node,amenity,cafe,33.895578,-5.5869426,hors_polygone_commune_connu
MA-03-061,3215158433,node,amenity,cafe,33.896128,-5.5857327,hors_polygone_commune_connu
MA-03-061,3215158434,node,amenity,police,33.8950069,-5.5853069,hors_polygone_commune_connu
MA-03-061,3215158435,node,shop,dry_cleaning,33.8953902,-5.5868369,hors_polygone_commune_connu
